the person	take step toward	the door	66
the person	tap on	the door	65
the person	start to close	the door	65
the person	hear	the front door	65
the person	keep	the door	65
the person	turn towards	the door	64
the person	go to	the doorway	64
the person	head out	the door	64
the person	hit	the door	64
the person	close	the front door	64
the person	reach for	the doorknob	63
the person	slip through	the door	63
the person	push through	the door	63
the person	be out of	the door	63
the person	unbolt	the door	63
the person	walk over to	the door	62
the person	open	my door	61
the person	rush to	the door	61
the person	jerk	the door	61
the person	hear	the front door open	60
the person	walk towards	the door	60
the person	slip out	the door	60
the person	leave	the door open	60
the person	start out	the door	59
the person	open	this door	59
the person	reach for	the door handle	59
the person	appear in	the doorway	58
the person	point at	the door	58
the person	be in	the doorway	58
the person	turn for	the door	57
the person	see	a door	57
the person	go to open	the door	55
the person	lock	the front door	54
the person	move from	the door	54
the person	yank	the door	54
the person	stand outside	the door	54
the person	be	indoors	53
the person	bang	the door	53
the person	turn at	the door	52
the person	step out	the door	52
the person	open	the kitchen door	51
the person	stride toward	the door	51
the person	try to open	the door	51
the person	stand inside	the door	51
the person	glance toward	the door	51
the person	knock on	his door	51
the person	throw	the door open	51
the person	pass through	the doorway	50
the person	hear	the door slam	50
the person	bang on	the door	50
the person	gesture toward	the door	50
the person	open	the passenger door	49
the person	go out	the front door	49
the person	wait until	the door	49
the person	knock on	her door	49
the person	break	the door	48
the person	get	the door open	48
the person	be outside	the door	48
the person	reach	a door	48
the person	open	the bedroom door	47
the person	back toward	the door	47
the person	go through	the doors	46
the person	go over to	the door	46
the person	touch	the door	46
the person	hear	a door slam	46
the person	stand near	the door	46
the person	be behind	the door	45
the person	hold	the door open	45
the person	near	the door	45
the person	go through	the doorway	44
the person	be out of	doors	44
the person	open	the bathroom door	44
the person	make	the door	44
the person	unlock	the front door	44
the person	open	the closet door	44
the person	wait for	the door	44
the person	kick	the door open	43
the person	shove	the door	43
the person	try to close	the door	42
the person	draw	the door	42
the person	return to	the door	42
the person	stay	indoors	42
the person	back from	the door	41
the person	go	next door	41
the person	latch	the door	41
the person	slam	the car door	41
the person	walk through	that door	41
the person	lock	his door	40
the person	meet at	the door	40
the person	open	the office door	40
the person	feel	the door	39
the person	bolt for	the door	39
the person	open	the cabin door	39
the person	walk out of	the door	39
the person	go for	the door	39
the person	open	the rear door	39
the person	unlatch	the door	38
the person	open	the outer door	38
the person	put ear to	the door	38
the person	live	next door	38
the person	stand in	the open doorway	38
the person	step toward	the door	38
the person	go towards	the door	38
the person	hammer on	the door	37
the person	push at	the door	37
the person	go toward	the door	37
the person	close	the car door	37
the person	arrive at	the door	37
the person	open	another door	37
the person	swing	the door open	36
the person	burst through	the door	36
the person	back out	the door	36
the person	pass	a door	36
the person	fling	the door open	36
the person	hesitate in	the doorway	36
the person	secure	the door	36
the person	stand before	the door	36
the person	close	his door	36
the person	lock	that door	36
the person	step into	the doorway	35
the person	head for	the front door	35
the person	unlock	his door	34
the person	open	the screen door	34
the person	point to	a door	34
the person	stand from	the door	34
the person	disappear through	the door	34
the person	indicate	the door	34
the person	reach	the doors	33
the person	enter	the door	33
the person	go	indoors	33
the person	be inside	the door	33
the person	creep to	the door	33
the person	know	the door	32
the person	look out	the door	32
the person	use	the door	32
the person	start towards	the door	32
the person	turn in	the doorway	32
the person	shut	the doors	32
the person	close	the bedroom door	32
the person	push on	the door	31
the person	go to	the back door	31
the person	gesture to	the door	31
the person	walk in	the front door	31
the person	wait by	the door	31
the person	pause at	the doorway	31
the person	find	another door	31
the person	hear	the doors	31
the person	glance toward	the doorway	31
the person	pause outside	the door	31
the person	slam door in	his face	30
the person	be at	the front door	30
the person	give	the door	30
the person	tap at	the door	30
the person	get through	the door	30
the person	move through	the door	30
the person	keep eye on	the door	30
the person	be at	death 's door	29
the person	hear knock on	the door	29
the person	wait at	the door	29
the person	tiptoe to	the door	29
the person	nod toward	the door	29
the person	approach	the front door	29
the person	find	the doors	28
the person	close	the bathroom door	28
the person	yank	the door open	28
the person	be near	the door	28
the person	get to	the front door	28
the person	reach	his door	28
the person	see	the door open	28
the person	stand at	the doorway	27
the person	get out	the door	27
the person	dive for	the door	27
the person	stumble to	the door	27
the person	unlock	the doors	27
the person	hear	the front door slam	27
the person	stagger to	the door	27
the person	come through	that door	27
the person	be in	the door	27
the person	walk to	the doorway	27
the person	come to	the doorway	26
the person	be	next door	26
the person	say as	the door	26
the person	kick in	the door	26
the person	turn to face	the door	26
the person	hear knock at	the door	25
the person	force	the door	25
the person	wait outside	the door	25
the person	open	the door wide	25
the person	stop before	the door	25
the person	look at	the doorway	25
the person	beat on	the door	25
the person	hesitate at	the door	25
the person	close	the closet door	25
the person	run toward	the door	25
the person	break off as	the door	25
the person	push against	the door	25
the person	stop inside	the door	24
the person	block	the door	24
the person	come through	the doorway	24
the person	turn toward	the doorway	24
the person	stick head out	the door	24
the person	put hand on	the doorknob	24
the person	unlock	a door	24
the person	race for	the door	24
the person	march to	the door	24
the person	walk out	the front door	24
the person	walk through	the doorway	24
the person	be	outdoors	24
the person	lock	your door	24
the person	dose	the door	24
the person	stop at	the doorway	24
the person	slam	her door	24
the person	gesture at	the door	23
the person	find	the front door	23
the person	stand in	front of the door	23
the person	come out	the door	23
the person	close	the outer door	23
the person	reach	the back door	23
the person	sit on	the doorstep	23
the person	look through	the door	23
the person	lock	my door	23
the person	move to	the doorway	23
the person	unlock	the back door	23
the person	pull	the doors	23
the person	turn	the doorknob	23
the person	shove	the door open	23
the person	walk toward	the doorway	23
the person	start to open	the door	22
the person	smash	the door	22
the person	appear at	the door	22
the person	put hand on	the door	22
the person	be on	the other side of the door	22
the person	hurry toward	the door	22
the person	lean on	the door	22
the person	find	a doorway	22
the person	clear	the door	22
the person	think	the door	22
the person	lean against	the doorframe	22
the person	have to open	the door	22
the person	go from	door	22
the person	thrust	the door	22
the person	look for	the door	21
the person	move	the door	21
the person	approach	the doorway	21
the person	stand inside	the doorway	21
the person	hear	a door open	21
the person	enter	the doorway	21
the person	slip out of	the door	21
the person	go out at	the door	21
the person	fasten	the door	21
the person	stand beside	the door	21
the person	relock	the door	21
the person	look towards	the door	21
the person	stalk to	the door	21
the person	see	that door	21
the person	push through	the doors	21
the person	manage to get	the door open	21
the person	lean against	the doorjamb	21
the person	have	the door open	20
the person	reach	her door	20
the person	open door of	the car	20
the person	fall against	the door	20
the person	shut	that door	20
the person	stumble toward	the door	20
the person	disappear through	a door	20
the person	come to	another door	20
the person	open	the refrigerator door	20
the person	arrive at	a door	20
the person	sleep	indoors	20
the person	lean against	the door frame	20
the person	examine	the door	20
the person	press	the doorbell	20
the person	come to	the front door	20
the person	open door of	the room	20
the person	try	the back door	20
the person	stop outside	the door	20
the person	unlock	her door	20
the person	find	the door open	20
the person	open	the driver 's door	20
the person	close	my door	20
the person	go out	that door	20
the person	leave	the doors	20
the person	stop in	front of the door	20
the person	stop in	front of a door	20
the person	be by	the door	19
the person	glance at	the doorway	19
the person	come up to	the door	19
the person	look toward	the doorway	19
the person	knock on	a door	19
the person	forget to lock	the door	19
the person	shut	the car door	19
the person	push	the doors	19
the person	open	doors	19
the person	close	her door	19
the person	say from	the doorway	19
the person	roll	the door	19
the person	pass through	the doors	19
the person	rush for	the door	19
the person	see through	the door	19
the person	open	# door	19
the person	stare at	the closed door	18
the person	reach	the outer door	18
the person	see	the doorway	18
the person	unlock	my door	18
the person	step up to	the door	18
the person	slap	the door	18
the person	hear	the back door	18
the person	lean against	the closed door	18
the person	look to	the door	18
the person	slip through	the doorway	18
the person	come out of	the door	18
the person	go through	a doorway	18
the person	open	the oven door	18
the person	run to	the front door	18
the person	grab	the door handle	17
the person	knock on	the front door	17
the person	have	a door	17
the person	come to	the doors	17
the person	lean head against	the door	17
the person	make way toward	the door	17
the person	guard	the door	17
the person	open	the garage door	17
the person	knock	the door	17
the person	use	the back door	17
the person	run out	the front door	17
the person	shut	the front door	17
the person	remain	indoors	17
the person	stand in	the kitchen doorway	17
the person	open	the hall door	17
the person	advance to	the door	17
the person	back to	the door	17
the person	check	the door	17
the person	see outline of	the door	17
the person	slip out	the back door	17
the person	say at	the door	17
the person	be	the door	17
the person	go from	the door	17
the person	glare at	the door	17
the person	pull open	the front door	17
the person	step inside	the door	17
the person	enter	the front door	17
the person	slam shut	the door	17
the person	close	the inner door	17
the person	walk from	the door	17
the person	get	that door	17
the person	pass through	a doorway	17
the person	lean against	the door jamb	16
the person	leave by	the front door	16
the person	stand at	the front door	16
the person	walk through	the front door	16
the person	walk to	a door	16
the person	retreat to	the door	16
the person	hear	a car door slam	16
the person	push	the screen door	16
the person	call through	the door	16
the person	slump against	the door	16
the person	try	the doorknob	16
the person	hear	doors	16
the person	grasp	the doorknob	16
the person	slam	the doors	16
the person	walk through	a door	16
the person	run to	the doorway	16
the person	be through	the doorway	16
the person	sit by	the door	16
the person	stride through	the door	16
the person	make	a secret door	16
the person	knock at	her door	16
the person	look through	the doorway	16
the person	hear	the doorbell	16
the person	duck into	a doorway	16
the person	dash for	the door	16
the person	come in at	the door	16
the person	open	the connecting door	16
the person	put hand on	the door handle	16
the person	stop in	the door	16
the person	glance towards	the door	16
the person	come near	the door	16
the person	push from	the door	16
the person	shuffle to	the door	16
the person	have hand on	the doorknob	16
the person	lunge for	the door	16
the person	come through	the back door	16
the person	try	the doors	16
the person	limp to	the door	16
the person	glance at	the closed door	16
the person	notice	the door	16
the person	look at	the doors	16
the person	see	doors	16
the person	step out of	the doorway	16
the person	get in	the door	16
the person	say	the door	16
the person	run through	the door	16
the person	open	the first door	16
the person	approach	the doors	15
the person	come in	the front door	15
the person	indicate	a door	15
the person	walk through	the doors	15
the person	step through	the doors	15
the person	make	a door	15
the person	pass through	a door	15
the person	grab	the doorknob	15
the person	sit near	the door	15
the person	see	a doorway	15
the person	strike	the door	15
the person	please go through	the door	15
the person	study	the door	15
the person	hear	car doors	15
the person	hurry through	the door	15
the person	walk in	that door	15
the person	be at	the doorway	15
the person	stride towards	the door	15
the person	move from	the doorway	15
the person	move for	the door	15
the person	get	indoors	15
the person	dash out	the door	15
the person	lock	this door	15
the person	step out of	the door	15
the person	open	the study door	15
the person	say	bill door	15
the person	lock	the bathroom door	15
the person	go in at	the door	15
the person	open	the cell door	15
the person	step towards	the door	15
the person	be at	your door	15
the person	sweep out	the door	15
the person	break in	the door	15
the person	get to	the doorway	15
the person	move toward	the doorway	15
the person	stop before	a door	15
the person	move to	the front door	15
the person	slam door in	my face	15
the person	reach	another door	15
the person	chain	the door	15
the person	shut	his door	14
the person	close	the trapdoor	14
the person	lock	her door	14
the person	watch	the front door	14
the person	see	the front door	14
the person	open	his front door	14
the person	bolt through	the door	14
the person	open	the french doors	14
the person	stop by	the door	14
the person	pass	the doorway	14
the person	drag	the door	14
the person	walk toward	the front door	14
the person	open	the cupboard door	14
the person	shoot through	the door	14
the person	shut	the bathroom door	14
the person	come to	a doorway	14
the person	fill	the doorway	14
the person	disappear through	the doorway	14
the person	lead way to	the door	14
the person	frown at	the door	14
the person	step from	the doorway	14
the person	knock on	doors	14
the person	look up as	the door	14
the person	scramble for	the door	14
the person	feel way to	the door	14
the person	seal	the gasketed door	14
the person	knock at	the door of the office of the general superintendent	14
the person	drive to	the door	14
the person	pound on	the door of king 's private office	14
the person	spring to	the door	14
the person	go through	the front door	14
the person	see	the doors	14
the person	leave	my door	14
the person	fly out	the door	14
the person	unlock	the cell door	14
the person	throw open	the door	14
the person	bolt	the front door	14
the person	hear knock at	his door	14
the person	move through	the doorway	14
the person	move to open	the door	13
the person	walk out	that door	13
the person	be at	his door	13
the person	go out of	doors	13
the person	be through	that door	13
the person	edge toward	the door	13
the person	pull	the door wide	13
the person	peer around	the door	13
the person	have to close	the door	13
the person	open	the cellar door	13
the person	block	the doorway	13
the person	come in	the back door	13
the person	go out of	that door	13
the person	open up	the door	13
the person	hide behind	the door	13
the person	go to	the kitchen door	13
the person	leap through	the doorway	13
the person	step through	a door	13
the person	turn to	the doorway	13
the person	turn from	the doorway	13
the person	go through	this door	13
the person	test	the door	13
the person	close door to	the hall	13
the person	open	the glass door	13
the person	key	the door	13
the person	hear	the elevator doors	13
the person	lean against	the doorway	13
the person	knock on	my door	13
the person	close	the office door	13
the person	appear in	the door	13
the person	go in	the door	13
the person	clear	the doorway	13
the person	throw	the doors	13
the person	try	the front door	13
the person	cross room to	the door	13
the person	tug	the door	13
the person	turn out of	doors	13
the person	charge through	the door	13
the person	stand behind	the door	13
the person	see	# doors	13
the person	bar	the doors	13
the person	pass	an open door	13
the person	hurry for	the door	13
the person	stay at	the door	13
the person	grab	the door	13
the person	break for	the door	13
the person	jerk	the door open	13
the person	open	the outside door	13
the person	close	the cabinet door	13
the person	use	the front door	13
the person	go out by	the stage door	13
the person	be	# doors	13
the person	rush to	the front door	13
the person	head to	the door	13
the person	go out of	the front door	13
the person	push through	the double doors	13
the person	take step towards	the door	13
the person	race to	the front door	13
the person	march out	the door	13
the person	go to	a door	12
the person	gain	the door	12
the person	race to	the door	12
the person	run through	the doorway	12
the person	reach	the open door	12
the person	hurry to	the front door	12
the person	step to	the doorway	12
the person	turn key in	the door	12
the person	go to	the bathroom door	12
the person	plunge through	the door	12
the person	pass door of	moria	12
the person	fill	the door	12
the person	pause before	the door	12
the person	choose	a door	12
the person	wrench	the door open	12
the person	go to	the hall door	12
the person	stare at	the doorway	12
the person	leap for	the door	12
the person	go to	her door	12
the person	walk to	the doors	12
the person	open	a second door	12
the person	get outside	the door	12
the person	stand in	a doorway	12
the person	slide	the door open	12
the person	rush toward	the door	12
the person	close	that door	12
the person	squeeze through	the door	12
the person	hear knock at	the front door	12
the person	back out of	the door	12
the person	point toward	the door	12
the person	get through	the doorway	12
the person	want	the door	12
the person	hear noise at	the door	12
the person	open	the heavy door	12
the person	be	doors	12
the person	think of	the door	12
the person	do	the door	12
the person	greet at	the door	12
the person	inch	the door	12
the person	wrestle with	the heavy bronze door	12
the person	dart for	the door	12
the person	be from	the door	12
the person	pass	his door	12
the person	bang on	the closed door	12
the person	reach	the massive inner door	12
the person	rush out	the door	12
the person	kick at	the door	12
the person	start for	the doorway	12
the person	halt at	the door	12
the person	dash to	the door	12
the person	waddle to	the door	12
the person	ease through	the door	11
the person	gesture toward	the doorway	11
the person	hear sound at	the door	11
the person	expect	the door	11
the person	stop at	a door	11
the person	hear	the outer door open	11
the person	push	the door open wider	11
the person	be behind	closed doors	11
the person	knock on	your door	11
the person	march toward	the door	11
the person	barricade	the door	11
the person	lock	the car doors	11
the person	have	doors	11
the person	prop	the door	11
the person	stay by	the door	11
the person	put	the door	11
the person	be	the doorway	11
the person	find	# doors	11
the person	ask from	the doorway	11
the person	make dash for	the door	11
the person	stand against	the door	11
the person	sleep	outdoors	11
the person	see	a doorstep	11
the person	be through	the doors	11
the person	dart to	the door	11
the person	rattle	the door	11
